#OTU ID	S00IK-0001_S1-taxa	S00IK-0002_S2-taxa	S00IK-0003_S3-taxa	S00IK-0004_S4-taxa	S00IK-0005_S5-taxa	S00IK-0006_S6-taxa	S00IK-0007_S7-taxa	S00IK-0008_S8-taxa	S00IK-0009_S9-taxa	S00IK-0010_S10-taxa	S00IK-0011_S11-taxa	S00IK-0012_S12-taxa	S00IK-0013_S13-taxa	S00IK-0014_S14-taxa	S00IK-0015_S15-taxa	S00IK-0016_S16-taxa	S00IK-0017_S17-taxa	S00IK-0018_S18-taxa	S00IK-0019_S19-taxa	S00IK-0020_S20-taxa	S00IK-0021_S21-taxa	S00IK-0022_S22-taxa	S00IK-0023_S23-taxa	S00IK-0024_S24-taxa	S00IK-0025_S25-taxa	S00IK-0026_S26-taxa	S00IK-0027_S27-taxa	S00IK-0028_S28-taxa	S00IK-0029_S29-taxa	S00IK-0030_S30-taxa	S00IK-0031_S31-taxa	S00IK-0032_S32-taxa	S00IK-0033_S33-taxa	S00IK-0034_S34-taxa	S00IK-0035_S35-taxa	S00IK-0036_S36-taxa	S00IK-0037_S37-taxa	S00IK-0038_S38-taxa	S00IK-0039_S39-taxa	S00IK-0040_S40-taxa	Consensus Lineage
574697	14.0	13.0	52.0	12.0	22.0	20.0	11.0	10.0	10.0	7.0	45.0	5.0	32.0	8.0	5.0	50.0	3.0	1.0	5.0	6.0	4.0	1.0	2.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	2.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Odoribacteraceae; g__Butyricimonas; s__
544645	10173.0	364.0	510.0	195.0	736.0	141.0	538.0	830.0	3651.0	406.0	764.0	402.0	499.0	294.0	575.0	369.0	402.0	338.0	5657.0	135.0	338.0	265.0	399.0	616.0	148.0	195.0	155.0	244.0	87.0	146.0	533.0	561.0	454.0	539.0	233.0	232.0	356.0	391.0	460.0	460.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Odoribacteraceae; g__Butyricimonas; s__virosa
2093856	1313.0	822.0	1030.0	1041.0	958.0	467.0	1741.0	689.0	1321.0	473.0	1113.0	1520.0	544.0	411.0	856.0	409.0	506.0	654.0	530.0	253.0	1072.0	890.0	246.0	335.0	655.0	852.0	713.0	1168.0	431.0	694.0	178.0	233.0	163.0	209.0	124.0	146.0	159.0	150.0	198.0	175.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Odoribacteraceae; g__Butyricimonas; s__faecalis
28118	229.0	402.0	130.0	432.0	752.0	208.0	788.0	611.0	180.0	269.0	197.0	591.0	339.0	181.0	356.0	400.0	272.0	185.0	161.0	83.0	386.0	403.0	294.0	540.0	382.0	457.0	334.0	356.0	235.0	460.0	434.0	527.0	392.0	426.0	198.0	220.0	342.0	305.0	399.0	420.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Odoribacteraceae; g__Odoribacter; s__splanchnicus
171552	21.0	26.0	4.0	13.0	17.0	16.0	22.0	5.0	21.0	4.0	2.0	16.0	3.0	15.0	9.0	6.0	7.0	5.0	10.0	7.0	7.0	10.0	10.0	7.0	5.0	3.0	3.0	7.0	1.0	6.0	4.0	6.0	3.0	5.0	5.0	1.0	2.0	8.0	3.0	7.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__; s__
838	181.0	473.0	90.0	188.0	302.0	222.0	334.0	289.0	158.0	161.0	121.0	260.0	169.0	202.0	207.0	156.0	157.0	111.0	378.0	96.0	122.0	101.0	149.0	244.0	71.0	108.0	80.0	75.0	46.0	85.0	249.0	298.0	232.0	224.0	110.0	98.0	158.0	182.0	224.0	189.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
52227	694.0	1199.0	290.0	242.0	301.0	597.0	470.0	340.0	423.0	308.0	212.0	363.0	194.0	422.0	305.0	192.0	247.0	223.0	909.0	262.0	124.0	97.0	181.0	277.0	44.0	95.0	54.0	88.0	33.0	62.0	235.0	295.0	246.0	251.0	148.0	149.0	191.0	158.0	304.0	214.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__dentalis
28131	557.0	613.0	258.0	272.0	369.0	309.0	483.0	389.0	449.0	242.0	292.0	407.0	246.0	311.0	323.0	185.0	227.0	201.0	513.0	161.0	210.0	187.0	199.0	300.0	148.0	183.0	154.0	202.0	88.0	158.0	249.0	268.0	267.0	239.0	111.0	128.0	187.0	178.0	265.0	226.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__intermedia
165179	320.0	643.0	169.0	668.0	593.0	386.0	1021.0	261.0	267.0	108.0	150.0	906.0	138.0	250.0	191.0	247.0	156.0	111.0	333.0	123.0	470.0	579.0	127.0	204.0	487.0	574.0	488.0	530.0	319.0	624.0	176.0	224.0	173.0	145.0	90.0	125.0	142.0	143.0	230.0	169.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
839	313.0	433.0	127.0	127.0	79.0	274.0	225.0	69.0	250.0	100.0	77.0	177.0	45.0	232.0	109.0	35.0	104.0	87.0	374.0	108.0	61.0	51.0	38.0	41.0	34.0	60.0	37.0	55.0	24.0	51.0	57.0	55.0	46.0	36.0	29.0	31.0	33.0	22.0	71.0	29.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__ruminicola
652716	175.0	248.0	61.0	104.0	173.0	138.0	201.0	229.0	145.0	98.0	89.0	136.0	138.0	117.0	134.0	88.0	112.0	89.0	153.0	78.0	86.0	72.0	90.0	185.0	62.0	77.0	58.0	72.0	42.0	73.0	175.0	183.0	172.0	139.0	77.0	72.0	102.0	124.0	169.0	158.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp. oral taxon 299
2801997	105.0	154.0	31.0	84.0	101.0	86.0	164.0	66.0	99.0	44.0	39.0	142.0	54.0	116.0	55.0	52.0	79.0	27.0	105.0	65.0	53.0	61.0	39.0	60.0	60.0	50.0	48.0	47.0	27.0	69.0	38.0	77.0	47.0	50.0	32.0	36.0	35.0	35.0	50.0	55.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp. WR041
28129	246.0	455.0	112.0	141.0	137.0	241.0	254.0	150.0	261.0	144.0	117.0	203.0	97.0	245.0	119.0	158.0	96.0	73.0	337.0	141.0	65.0	65.0	84.0	94.0	56.0	71.0	52.0	64.0	29.0	62.0	85.0	100.0	89.0	80.0	39.0	52.0	60.0	48.0	94.0	51.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__denticola
76123	170.0	302.0	79.0	42.0	188.0	138.0	140.0	205.0	158.0	119.0	72.0	89.0	114.0	143.0	142.0	93.0	82.0	68.0	211.0	84.0	40.0	37.0	113.0	190.0	24.0	28.0	14.0	16.0	8.0	21.0	158.0	220.0	185.0	140.0	71.0	59.0	116.0	120.0	147.0	125.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__enoeca
589437	138.0	51.0	29.0	38.0	22.0	30.0	54.0	13.0	107.0	29.0	13.0	45.0	3.0	32.0	13.0	16.0	7.0	2.0	100.0	24.0	18.0	17.0	3.0	7.0	27.0	23.0	20.0	22.0	7.0	23.0	8.0	6.0	4.0	4.0	9.0	7.0	6.0	3.0	7.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__scopos
28135	96.0	183.0	51.0	80.0	125.0	82.0	116.0	135.0	105.0	61.0	60.0	111.0	78.0	98.0	87.0	81.0	82.0	58.0	120.0	53.0	45.0	36.0	51.0	94.0	29.0	32.0	26.0	36.0	17.0	31.0	94.0	114.0	85.0	90.0	38.0	51.0	60.0	52.0	95.0	81.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris
28132	89.0	166.0	78.0	96.0	233.0	91.0	219.0	217.0	101.0	116.0	89.0	123.0	124.0	84.0	109.0	134.0	94.0	61.0	83.0	62.0	70.0	70.0	78.0	188.0	50.0	56.0	44.0	56.0	27.0	53.0	139.0	127.0	131.0	131.0	60.0	67.0	102.0	107.0	136.0	144.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
1177574	78.0	135.0	37.0	71.0	133.0	65.0	141.0	120.0	58.0	61.0	59.0	126.0	54.0	59.0	64.0	73.0	94.0	37.0	101.0	39.0	60.0	51.0	50.0	117.0	40.0	41.0	31.0	43.0	27.0	41.0	99.0	107.0	85.0	93.0	46.0	50.0	68.0	63.0	101.0	82.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__jejuni
589436	64.0	115.0	23.0	28.0	58.0	74.0	56.0	61.0	72.0	32.0	26.0	43.0	46.0	95.0	43.0	32.0	47.0	36.0	74.0	40.0	7.0	14.0	35.0	55.0	7.0	6.0	4.0	5.0	2.0	7.0	47.0	43.0	51.0	40.0	13.0	18.0	33.0	42.0	42.0	41.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__fusca
454155	1222.0	785.0	220.0	394.0	836.0	377.0	740.0	808.0	611.0	403.0	271.0	602.0	414.0	388.0	494.0	443.0	349.0	319.0	971.0	187.0	258.0	342.0	416.0	748.0	269.0	299.0	259.0	262.0	143.0	348.0	629.0	691.0	530.0	577.0	276.0	261.0	450.0	457.0	591.0	548.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Paraprevotella; s__xylaniphila
2133944	451.0	697.0	135.0	204.0	189.0	349.0	309.0	180.0	304.0	144.0	103.0	277.0	73.0	334.0	138.0	104.0	158.0	108.0	453.0	190.0	108.0	107.0	79.0	116.0	95.0	126.0	74.0	99.0	62.0	103.0	113.0	123.0	105.0	89.0	60.0	69.0	92.0	100.0	135.0	96.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__sp. E39
239759	421.0	668.0	192.0	147.0	211.0	379.0	247.0	256.0	273.0	230.0	114.0	232.0	131.0	271.0	210.0	124.0	157.0	120.0	406.0	195.0	86.0	81.0	116.0	192.0	55.0	84.0	47.0	73.0	29.0	54.0	182.0	212.0	137.0	178.0	85.0	88.0	131.0	108.0	180.0	132.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__
2585118	1004.0	947.0	563.0	355.0	1381.0	397.0	798.0	1620.0	726.0	745.0	804.0	606.0	838.0	472.0	918.0	761.0	614.0	554.0	631.0	258.0	465.0	408.0	723.0	1326.0	217.0	280.0	175.0	299.0	100.0	187.0	1255.0	1362.0	1095.0	1217.0	719.0	566.0	896.0	1258.0	1070.0	1116.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__communis
328813	709.0	875.0	423.0	216.0	369.0	432.0	518.0	376.0	696.0	320.0	390.0	425.0	274.0	468.0	364.0	196.0	292.0	344.0	553.0	248.0	235.0	165.0	185.0	270.0	105.0	160.0	96.0	250.0	54.0	76.0	261.0	276.0	192.0	237.0	165.0	155.0	199.0	287.0	249.0	207.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__onderdonkii
214856	585.0	896.0	272.0	337.0	498.0	503.0	528.0	377.0	422.0	285.0	182.0	465.0	241.0	468.0	314.0	219.0	246.0	210.0	547.0	224.0	225.0	275.0	196.0	322.0	181.0	277.0	194.0	188.0	113.0	251.0	275.0	335.0	242.0	277.0	127.0	135.0	198.0	224.0	299.0	231.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii
328814	530.0	618.0	250.0	213.0	585.0	286.0	455.0	669.0	417.0	365.0	303.0	305.0	371.0	267.0	502.0	339.0	298.0	278.0	436.0	178.0	217.0	200.0	325.0	604.0	125.0	170.0	114.0	184.0	65.0	150.0	475.0	549.0	421.0	502.0	223.0	201.0	356.0	413.0	377.0	418.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__shahii
2364787	361.0	1029.0	415.0	232.0	1210.0	396.0	585.0	1430.0	393.0	705.0	480.0	406.0	904.0	465.0	869.0	714.0	585.0	490.0	499.0	232.0	233.0	254.0	711.0	1416.0	84.0	125.0	58.0	52.0	36.0	116.0	914.0	1294.0	1016.0	1081.0	510.0	476.0	796.0	849.0	993.0	1025.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__megaguti
626932	309.0	770.0	302.0	181.0	1160.0	295.0	503.0	1491.0	323.0	649.0	466.0	345.0	778.0	393.0	880.0	614.0	576.0	449.0	302.0	191.0	246.0	286.0	745.0	1266.0	111.0	137.0	62.0	78.0	44.0	108.0	1079.0	1276.0	965.0	1066.0	452.0	456.0	759.0	805.0	940.0	945.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus
2662363	266.0	422.0	137.0	129.0	251.0	220.0	240.0	258.0	187.0	143.0	97.0	190.0	135.0	262.0	178.0	131.0	157.0	132.0	248.0	128.0	75.0	95.0	109.0	192.0	50.0	81.0	73.0	75.0	39.0	79.0	160.0	193.0	143.0	168.0	67.0	66.0	118.0	121.0	129.0	143.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__sp. dk3624
2585119	110.0	233.0	81.0	67.0	80.0	148.0	108.0	83.0	95.0	63.0	70.0	74.0	61.0	102.0	58.0	64.0	48.0	41.0	128.0	60.0	22.0	11.0	42.0	49.0	11.0	15.0	14.0	11.0	5.0	10.0	38.0	49.0	52.0	45.0	24.0	26.0	30.0	41.0	69.0	23.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__dispar
2005519	10.0	26.0	2.0	11.0	2.0	9.0	17.0	0.0	9.0	0.0	5.0	16.0	2.0	14.0	1.0	0.0	4.0	1.0	21.0	9.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__; s__
397865	1896.0	2036.0	1003.0	656.0	656.0	1003.0	1263.0	867.0	1628.0	641.0	1070.0	1083.0	516.0	937.0	1011.0	249.0	676.0	606.0	1440.0	555.0	785.0	366.0	292.0	378.0	215.0	413.0	246.0	647.0	149.0	148.0	307.0	336.0	291.0	293.0	224.0	190.0	241.0	236.0	390.0	205.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella; s__viscericola
2751153	874.0	629.0	658.0	344.0	705.0	266.0	716.0	702.0	862.0	466.0	729.0	585.0	539.0	469.0	684.0	412.0	454.0	413.0	373.0	259.0	405.0	294.0	329.0	524.0	202.0	229.0	186.0	339.0	108.0	152.0	404.0	424.0	356.0	350.0	175.0	157.0	283.0	297.0	318.0	375.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter; s__sp. 2CBH44
836	30.0	21.0	33.0	12.0	11.0	18.0	27.0	18.0	25.0	8.0	26.0	19.0	12.0	11.0	28.0	6.0	21.0	10.0	17.0	5.0	18.0	8.0	11.0	8.0	6.0	10.0	5.0	21.0	6.0	4.0	8.0	5.0	4.0	7.0	2.0	3.0	4.0	4.0	6.0	6.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
837	665.0	851.0	365.0	328.0	436.0	427.0	600.0	493.0	524.0	344.0	419.0	471.0	343.0	372.0	450.0	257.0	296.0	279.0	559.0	188.0	268.0	178.0	202.0	325.0	156.0	172.0	145.0	235.0	82.0	107.0	231.0	306.0	242.0	283.0	138.0	147.0	194.0	202.0	268.0	227.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__gingivalis
36874	179.0	242.0	47.0	56.0	65.0	117.0	102.0	67.0	125.0	56.0	37.0	88.0	33.0	132.0	62.0	21.0	68.0	43.0	148.0	77.0	35.0	22.0	25.0	36.0	19.0	34.0	20.0	37.0	21.0	22.0	32.0	35.0	40.0	35.0	11.0	24.0	26.0	31.0	36.0	26.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__cangingivalis
28123	167.0	386.0	102.0	114.0	60.0	218.0	159.0	70.0	140.0	66.0	60.0	160.0	47.0	110.0	69.0	50.0	52.0	55.0	349.0	72.0	37.0	34.0	29.0	52.0	15.0	38.0	23.0	32.0	11.0	19.0	44.0	52.0	43.0	59.0	36.0	41.0	40.0	43.0	79.0	37.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__asaccharolytica
393921	133.0	180.0	52.0	34.0	29.0	115.0	62.0	21.0	121.0	45.0	25.0	61.0	8.0	121.0	48.0	16.0	32.0	28.0	115.0	65.0	27.0	17.0	14.0	7.0	16.0	20.0	23.0	29.0	10.0	15.0	4.0	7.0	7.0	8.0	4.0	5.0	5.0	3.0	7.0	6.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__crevioricanis
2005520	7.0	37.0	1.0	16.0	5.0	18.0	21.0	2.0	11.0	1.0	4.0	23.0	0.0	12.0	2.0	1.0	2.0	1.0	28.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	2.0	3.0	1.0	2.0	2.0	3.0	2.0	1.0	12.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__; s__
1642646	764.0	475.0	468.0	234.0	226.0	247.0	451.0	295.0	726.0	268.0	541.0	432.0	267.0	282.0	412.0	142.0	312.0	263.0	360.0	203.0	308.0	169.0	115.0	114.0	94.0	183.0	118.0	336.0	56.0	65.0	94.0	85.0	57.0	84.0	55.0	54.0	59.0	62.0	93.0	66.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Petrimonas; s__mucosa
1642647	204.0	308.0	58.0	84.0	69.0	183.0	152.0	37.0	148.0	79.0	46.0	125.0	15.0	138.0	43.0	29.0	54.0	45.0	255.0	97.0	41.0	28.0	23.0	17.0	21.0	35.0	27.0	45.0	15.0	44.0	25.0	34.0	19.0	19.0	25.0	22.0	15.0	20.0	44.0	13.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__saccharofermentans
2714927	85.0	70.0	50.0	26.0	44.0	37.0	78.0	51.0	72.0	36.0	52.0	57.0	36.0	24.0	54.0	32.0	30.0	37.0	43.0	25.0	55.0	24.0	15.0	32.0	21.0	24.0	22.0	45.0	12.0	11.0	20.0	23.0	20.0	25.0	13.0	20.0	21.0	12.0	21.0	16.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__sp. HDW5B
2714926	5.0	25.0	15.0	3.0	63.0	27.0	23.0	57.0	11.0	26.0	22.0	12.0	30.0	34.0	40.0	42.0	35.0	17.0	10.0	18.0	12.0	22.0	41.0	49.0	2.0	3.0	0.0	5.0	2.0	5.0	38.0	67.0	53.0	50.0	17.0	14.0	33.0	37.0	39.0	46.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__sp. HDW5A
2590900	262.0	219.0	122.0	24.0	34.0	192.0	64.0	41.0	169.0	69.0	68.0	43.0	32.0	183.0	104.0	18.0	86.0	59.0	136.0	90.0	73.0	32.0	32.0	23.0	17.0	45.0	20.0	40.0	18.0	15.0	11.0	8.0	3.0	7.0	10.0	7.0	7.0	9.0	11.0	10.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__Tenuifilum; s__thalassicum
185300	184.0	317.0	74.0	171.0	295.0	187.0	294.0	235.0	177.0	137.0	90.0	209.0	146.0	165.0	165.0	193.0	121.0	97.0	208.0	72.0	112.0	121.0	112.0	251.0	74.0	117.0	82.0	74.0	62.0	98.0	207.0	234.0	201.0	197.0	100.0	133.0	139.0	162.0	202.0	169.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__propionicigenes
1307839	23.0	56.0	7.0	29.0	20.0	30.0	28.0	18.0	25.0	64.0	13.0	23.0	10.0	6.0	2.0	27.0	7.0	2.0	42.0	24.0	8.0	1.0	2.0	2.0	0.0	7.0	2.0	4.0	6.0	8.0	9.0	5.0	2.0	1.0	4.0	2.0	4.0	1.0	4.0	3.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Salinivirgaceae; g__Salinivirga; s__cyanobacteriivorans
1471399	57.0	93.0	18.0	19.0	7.0	35.0	34.0	7.0	35.0	10.0	12.0	34.0	3.0	25.0	13.0	1.0	14.0	4.0	82.0	12.0	8.0	10.0	2.0	5.0	6.0	9.0	2.0	4.0	1.0	2.0	6.0	9.0	9.0	6.0	4.0	10.0	5.0	5.0	8.0	3.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Prolixibacteraceae; g__Draconibacterium; s__
1168034	54.0	97.0	64.0	52.0	54.0	63.0	50.0	64.0	60.0	50.0	72.0	42.0	58.0	62.0	40.0	66.0	27.0	25.0	45.0	41.0	22.0	20.0	12.0	43.0	15.0	29.0	22.0	22.0	11.0	22.0	19.0	38.0	31.0	25.0	18.0	31.0	25.0	29.0	27.0	28.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Prolixibacteraceae; g__Draconibacterium; s__orientale
2706887	45.0	61.0	33.0	30.0	26.0	51.0	34.0	34.0	48.0	26.0	26.0	27.0	24.0	54.0	21.0	25.0	33.0	18.0	49.0	45.0	9.0	12.0	13.0	10.0	1.0	7.0	8.0	5.0	10.0	7.0	11.0	16.0	11.0	10.0	6.0	6.0	6.0	8.0	8.0	11.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Prolixibacteraceae; g__Draconibacterium; s__sp. M1
889453	144.0	181.0	71.0	85.0	171.0	92.0	125.0	168.0	66.0	84.0	67.0	90.0	99.0	82.0	111.0	101.0	190.0	54.0	104.0	120.0	43.0	58.0	89.0	162.0	48.0	46.0	32.0	36.0	32.0	37.0	132.0	144.0	126.0	123.0	54.0	62.0	112.0	93.0	127.0	90.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Marinilabiliaceae; g__Alkalitalea; s__saponilacus
1717717	39.0	34.0	6.0	18.0	21.0	36.0	19.0	11.0	64.0	22.0	13.0	21.0	11.0	42.0	7.0	27.0	17.0	8.0	40.0	26.0	7.0	3.0	3.0	8.0	4.0	3.0	6.0	5.0	2.0	6.0	5.0	6.0	6.0	6.0	4.0	6.0	3.0	5.0	3.0	4.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Marinifilaceae; g__Labilibaculum; s__antarcticum
200644	124.0	187.0	77.0	127.0	145.0	141.0	129.0	140.0	125.0	114.0	89.0	82.0	113.0	186.0	103.0	147.0	75.0	42.0	117.0	82.0	41.0	44.0	32.0	94.0	29.0	49.0	25.0	62.0	20.0	40.0	97.0	92.0	78.0	96.0	43.0	49.0	58.0	93.0	76.0	83.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__; g__; s__
49546	302.0	407.0	433.0	254.0	319.0	309.0	292.0	218.0	239.0	215.0	412.0	221.0	344.0	238.0	147.0	478.0	136.0	99.0	330.0	176.0	119.0	69.0	92.0	135.0	69.0	81.0	57.0	61.0	49.0	72.0	108.0	144.0	110.0	110.0	48.0	76.0	93.0	102.0	86.0	78.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
237	65.0	45.0	12.0	36.0	71.0	36.0	64.0	50.0	68.0	34.0	25.0	31.0	32.0	45.0	35.0	43.0	56.0	13.0	40.0	34.0	36.0	27.0	15.0	38.0	16.0	23.0	22.0	20.0	19.0	23.0	43.0	39.0	33.0	41.0	21.0	18.0	30.0	22.0	29.0	32.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
2294119	76.0	75.0	27.0	26.0	39.0	54.0	58.0	37.0	64.0	24.0	26.0	36.0	18.0	59.0	26.0	15.0	41.0	22.0	68.0	28.0	24.0	21.0	17.0	21.0	9.0	19.0	12.0	25.0	9.0	8.0	13.0	13.0	6.0	21.0	18.0	10.0	13.0	13.0	20.0	22.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__sp. CJ74
2665645	59.0	42.0	87.0	20.0	30.0	56.0	19.0	20.0	50.0	32.0	62.0	24.0	33.0	40.0	37.0	42.0	20.0	20.0	33.0	33.0	25.0	11.0	7.0	6.0	3.0	4.0	7.0	19.0	4.0	3.0	1.0	2.0	1.0	4.0	4.0	1.0	2.0	1.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__sp. SLB02
2816357	50.0	45.0	9.0	26.0	13.0	65.0	22.0	6.0	42.0	23.0	6.0	8.0	9.0	41.0	5.0	13.0	47.0	6.0	43.0	40.0	5.0	2.0	5.0	5.0	2.0	2.0	2.0	4.0	1.0	3.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__sp. BB8
